transaction_id,customer_id,product_id,sales_rep_id,transaction_date,quantity,unit_price,discount_percent,gross_amount,discount_amount,net_amount,payment_method,payment_status,sales_channel,region,currency_code,exchange_rate_to_usd,order_priority
TXN-2023-00148,CUST-01865,PROD-0002,REP-0112,2023-06-05,4,2999.00,12.00,11996.00,1439.52,10556.48,Wire Transfer,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,High
TXN-2023-00149,CUST-00792,PROD-0012,REP-0078,2023-07-21,3,1499.00,18.00,4497.00,809.46,3687.54,Wire Transfer,Completed,Partner,North America,USD,1.0000,Low
TXN-2023-00150,CUST-01797,PROD-0015,REP-0045,2023-05-15,8,4999.00,12.00,39992.00,4799.04,35192.96,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-00151,CUST-01522,PROD-0007,REP-0203,2024-02-08,30,8999.00,0.00,269970.00,0.00,269970.00,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-00152,CUST-01804,PROD-0006,REP-0089,2024-05-19,1,899.00,12.00,899.00,107.88,791.12,PayPal,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-00153,CUST-01458,PROD-0010,REP-0289,2023-01-06,25,999.00,5.00,24975.00,1248.75,23726.25,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,Medium
TXN-2023-00154,CUST-00617,PROD-0009,REP-0267,2023-11-21,2,99.00,8.00,198.00,15.84,182.16,PayPal,Completed,Partner,Europe,EUR,1.0800,High
TXN-2023-00155,CUST-01249,PROD-0003,REP-0078,2024-12-31,2,599.00,18.00,1198.00,215.64,982.36,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-00156,CUST-00636,PROD-0006,REP-0112,2024-09-24,8,899.00,20.00,7192.00,1438.40,5753.60,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-00157,CUST-01847,PROD-0004,REP-0156,2024-10-19,5,5999.00,8.00,29995.00,2399.60,27595.40,Credit Card,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-00158,CUST-00143,PROD-0010,REP-0112,2023-07-31,15,999.00,20.00,14985.00,2997.00,11988.00,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-00159,CUST-02348,PROD-0009,REP-0089,2023-08-20,2,99.00,0.00,198.00,0.00,198.00,Invoice,Completed,Partner,Europe,GBP,1.2700,Low
TXN-2023-00160,CUST-02449,PROD-0011,REP-0245,2024-09-17,2,199.00,0.00,398.00,0.00,398.00,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-00161,CUST-02118,PROD-0004,REP-0078,2023-09-14,10,5999.00,15.00,59990.00,8998.50,50991.50,PayPal,Completed,Partner,Asia-Pacific,SGD,0.7400,Low
TXN-2023-00162,CUST-01684,PROD-0018,REP-0267,2023-11-19,3,7999.00,5.00,23997.00,1199.85,22797.15,PayPal,Completed,Partner,North America,USD,1.0000,Low
TXN-2023-00163,CUST-01968,PROD-0012,REP-0245,2023-12-12,1,1499.00,15.00,1499.00,224.85,1274.15,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-00164,CUST-01779,PROD-0012,REP-0156,2023-11-17,10,1499.00,0.00,14990.00,0.00,14990.00,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-00165,CUST-00551,PROD-0015,REP-0134,2023-06-30,10,4999.00,12.00,49990.00,5998.80,43991.20,PayPal,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-00166,CUST-02174,PROD-0010,REP-0134,2024-12-26,25,999.00,8.00,24975.00,1998.00,22977.00,Invoice,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-00167,CUST-00653,PROD-0008,REP-0078,2023-11-24,1,2999.00,15.00,2999.00,449.85,2549.15,Wire Transfer,Completed,Online,Asia-Pacific,JPY,0.0075,Low
TXN-2023-00168,CUST-00281,PROD-0006,REP-0156,2023-11-11,1,899.00,8.00,899.00,71.92,827.08,Credit Card,Completed,Online,Europe,GBP,1.2700,High
TXN-2023-00169,CUST-01340,PROD-0009,REP-0045,2024-11-23,20,99.00,12.00,1980.00,237.60,1742.40,Credit Card,Completed,Partner,North America,CAD,0.7500,High
TXN-2023-00170,CUST-01326,PROD-0010,REP-0245,2023-07-23,6,999.00,12.00,5994.00,719.28,5274.72,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-00171,CUST-01535,PROD-0009,REP-0289,2023-02-13,6,99.00,18.00,594.00,106.92,487.08,PayPal,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-00172,CUST-01101,PROD-0015,REP-0267,2023-03-06,3,4999.00,20.00,14997.00,2999.40,11997.60,Invoice,Completed,Partner,North America,CAD,0.7500,High
TXN-2023-00173,CUST-01798,PROD-0012,REP-0134,2023-04-10,3,1499.00,12.00,4497.00,539.64,3957.36,Credit Card,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-00174,CUST-00965,PROD-0021,REP-0203,2023-10-27,25,299.00,15.00,7475.00,1121.25,6353.75,Invoice,Pending,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-00175,CUST-01882,PROD-0004,REP-0245,2023-06-15,15,5999.00,20.00,89985.00,17997.00,71988.00,PayPal,Completed,Partner,Asia-Pacific,SGD,0.7400,High
TXN-2023-00176,CUST-01818,PROD-0011,REP-0203,2024-10-24,8,199.00,15.00,1592.00,238.80,1353.20,Wire Transfer,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-00177,CUST-00590,PROD-0009,REP-0245,2024-08-05,12,99.00,8.00,1188.00,95.04,1092.96,PayPal,Completed,Partner,Asia-Pacific,SGD,0.7400,Low
TXN-2023-00178,CUST-01473,PROD-0018,REP-0112,2024-09-12,12,7999.00,0.00,95988.00,0.00,95988.00,Wire Transfer,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Low
TXN-2023-00179,CUST-00367,PROD-0008,REP-0245,2024-10-21,3,2999.00,0.00,8997.00,0.00,8997.00,Credit Card,Completed,Online,North America,CAD,0.7500,Medium
TXN-2023-00180,CUST-00931,PROD-0002,REP-0134,2024-02-29,15,2999.00,0.00,44985.00,0.00,44985.00,PayPal,Pending,Partner,Asia-Pacific,SGD,0.7400,High
TXN-2023-00181,CUST-00440,PROD-0015,REP-0045,2023-08-12,5,4999.00,8.00,24995.00,1999.60,22995.40,Invoice,Completed,Online,Europe,EUR,1.0800,High
TXN-2023-00182,CUST-01553,PROD-0009,REP-0156,2024-06-07,1,99.00,0.00,99.00,0.00,99.00,PayPal,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-00183,CUST-00420,PROD-0021,REP-0089,2024-04-29,30,299.00,10.00,8970.00,897.00,8073.00,PayPal,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-00184,CUST-02052,PROD-0021,REP-0078,2023-06-24,12,299.00,0.00,3588.00,0.00,3588.00,Invoice,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,High
TXN-2023-00185,CUST-01118,PROD-0009,REP-0289,2024-10-25,1,99.00,20.00,99.00,19.80,79.20,PayPal,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-00186,CUST-00967,PROD-0001,REP-0112,2024-03-08,8,299.00,0.00,2392.00,0.00,2392.00,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-00187,CUST-01851,PROD-0012,REP-0045,2023-03-26,3,1499.00,8.00,4497.00,359.76,4137.24,Wire Transfer,Completed,Online,North America,CAD,0.7500,Low
TXN-2023-00188,CUST-00368,PROD-0007,REP-0289,2024-04-16,25,8999.00,10.00,224975.00,22497.50,202477.50,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-00189,CUST-01848,PROD-0011,REP-0245,2023-08-07,1,199.00,10.00,199.00,19.90,179.10,Wire Transfer,Completed,Online,Europe,GBP,1.2700,Low
TXN-2023-00190,CUST-01032,PROD-0001,REP-0289,2023-12-14,1,299.00,10.00,299.00,29.90,269.10,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-00191,CUST-01291,PROD-0011,REP-0245,2023-08-16,4,199.00,0.00,796.00,0.00,796.00,PayPal,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-00192,CUST-00709,PROD-0004,REP-0203,2024-06-11,1,5999.00,20.00,5999.00,1199.80,4799.20,Invoice,Pending,Direct Sales,Asia-Pacific,SGD,0.7400,High
TXN-2023-00193,CUST-02377,PROD-0004,REP-0203,2023-06-29,2,5999.00,18.00,11998.00,2159.64,9838.36,Invoice,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-00194,CUST-01643,PROD-0018,REP-0134,2024-09-08,30,7999.00,20.00,239970.00,47994.00,191976.00,Wire Transfer,Failed,Partner,Europe,EUR,1.0800,Low
TXN-2023-00195,CUST-02292,PROD-0006,REP-0134,2023-02-10,1,899.00,5.00,899.00,44.95,854.05,PayPal,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,High
TXN-2023-00196,CUST-00942,PROD-0009,REP-0045,2024-12-15,1,99.00,12.00,99.00,11.88,87.12,Invoice,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,High
TXN-2023-00197,CUST-02420,PROD-0011,REP-0045,2023-04-14,12,199.00,20.00,2388.00,477.60,1910.40,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-00198,CUST-00810,PROD-0007,REP-0156,2023-10-08,10,8999.00,15.00,89990.00,13498.50,76491.50,Wire Transfer,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-00199,CUST-00203,PROD-0003,REP-0045,2023-05-09,25,599.00,12.00,14975.00,1797.00,13178.00,PayPal,Completed,Partner,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-00200,CUST-00516,PROD-0009,REP-0203,2023-08-17,1,99.00,0.00,99.00,0.00,99.00,Credit Card,Completed,Partner,North America,USD,1.0000,Low
TXN-2023-00201,CUST-00631,PROD-0011,REP-0289,2023-01-24,5,199.00,0.00,995.00,0.00,995.00,Credit Card,Completed,Partner,Europe,EUR,1.0800,High
TXN-2023-00202,CUST-00316,PROD-0021,REP-0245,2024-10-04,1,299.00,5.00,299.00,14.95,284.05,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-00203,CUST-00260,PROD-0021,REP-0289,2023-02-06,15,299.00,20.00,4485.00,897.00,3588.00,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-00204,CUST-01407,PROD-0021,REP-0267,2024-06-30,20,299.00,20.00,5980.00,1196.00,4784.00,Wire Transfer,Completed,Partner,Europe,EUR,1.0800,Medium
TXN-2023-00205,CUST-02162,PROD-0004,REP-0245,2023-07-30,10,5999.00,12.00,59990.00,7198.80,52791.20,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-00206,CUST-00358,PROD-0004,REP-0134,2023-10-25,12,5999.00,12.00,71988.00,8638.56,63349.44,Invoice,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,High
TXN-2023-00207,CUST-00443,PROD-0015,REP-0112,2023-01-03,15,4999.00,10.00,74985.00,7498.50,67486.50,Wire Transfer,Completed,Online,North America,USD,1.0000,High
TXN-2023-00208,CUST-00179,PROD-0007,REP-0089,2023-03-21,2,8999.00,10.00,17998.00,1799.80,16198.20,Credit Card,Completed,Partner,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-00209,CUST-02136,PROD-0001,REP-0089,2024-04-16,3,299.00,5.00,897.00,44.85,852.15,Invoice,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-00210,CUST-01305,PROD-0009,REP-0156,2023-08-01,8,99.00,20.00,792.00,158.40,633.60,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-00211,CUST-01180,PROD-0003,REP-0045,2024-06-08,3,599.00,18.00,1797.00,323.46,1473.54,Wire Transfer,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-00212,CUST-00578,PROD-0011,REP-0267,2023-05-26,30,199.00,0.00,5970.00,0.00,5970.00,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-00213,CUST-01709,PROD-0012,REP-0267,2023-09-14,2,1499.00,15.00,2998.00,449.70,2548.30,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-00214,CUST-02168,PROD-0007,REP-0089,2024-09-12,6,8999.00,5.00,53994.00,2699.70,51294.30,PayPal,Completed,Partner,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-00215,CUST-02531,PROD-0001,REP-0134,2023-10-27,3,299.00,0.00,897.00,0.00,897.00,PayPal,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-00216,CUST-00275,PROD-0006,REP-0078,2024-03-30,1,899.00,18.00,899.00,161.82,737.18,Credit Card,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-00217,CUST-01576,PROD-0007,REP-0078,2024-07-29,5,8999.00,10.00,44995.00,4499.50,40495.50,Invoice,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-00218,CUST-00745,PROD-0009,REP-0289,2024-03-04,20,99.00,0.00,1980.00,0.00,1980.00,Credit Card,Completed,Partner,Europe,GBP,1.2700,Low
TXN-2023-00219,CUST-00990,PROD-0004,REP-0203,2023-07-17,5,5999.00,18.00,29995.00,5399.10,24595.90,Invoice,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,High
TXN-2023-00220,CUST-02283,PROD-0018,REP-0134,2024-03-08,30,7999.00,8.00,239970.00,19197.60,220772.40,Credit Card,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Low
TXN-2023-00221,CUST-01508,PROD-0012,REP-0245,2024-08-16,12,1499.00,15.00,17988.00,2698.20,15289.80,Wire Transfer,Completed,Online,Europe,GBP,1.2700,Medium
TXN-2023-00222,CUST-00244,PROD-0002,REP-0112,2024-11-11,30,2999.00,18.00,89970.00,16194.60,73775.40,Credit Card,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-00223,CUST-00601,PROD-0009,REP-0267,2023-10-12,1,99.00,0.00,99.00,0.00,99.00,Invoice,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,High
TXN-2023-00224,CUST-00268,PROD-0021,REP-0078,2024-08-06,15,299.00,0.00,4485.00,0.00,4485.00,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-00225,CUST-00244,PROD-0010,REP-0267,2024-01-12,5,999.00,18.00,4995.00,899.10,4095.90,Wire Transfer,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-00226,CUST-02401,PROD-0011,REP-0089,2023-03-20,30,199.00,15.00,5970.00,895.50,5074.50,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-00227,CUST-01090,PROD-0002,REP-0078,2023-11-17,1,2999.00,0.00,2999.00,0.00,2999.00,PayPal,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-00228,CUST-00956,PROD-0002,REP-0089,2023-08-31,6,2999.00,18.00,17994.00,3238.92,14755.08,PayPal,Pending,Online,Asia-Pacific,SGD,0.7400,High
TXN-2023-00229,CUST-00320,PROD-0012,REP-0089,2024-09-21,2,1499.00,10.00,2998.00,299.80,2698.20,Credit Card,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-00230,CUST-02558,PROD-0004,REP-0203,2023-10-21,5,5999.00,0.00,29995.00,0.00,29995.00,PayPal,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-00231,CUST-02535,PROD-0015,REP-0134,2023-03-25,1,4999.00,10.00,4999.00,499.90,4499.10,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-00232,CUST-00692,PROD-0018,REP-0078,2024-11-07,2,7999.00,10.00,15998.00,1599.80,14398.20,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-00233,CUST-01783,PROD-0011,REP-0245,2024-01-20,3,199.00,10.00,597.00,59.70,537.30,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-00234,CUST-01978,PROD-0018,REP-0267,2023-01-18,5,7999.00,0.00,39995.00,0.00,39995.00,Wire Transfer,Completed,Online,Europe,EUR,1.0800,Medium
TXN-2023-00235,CUST-01370,PROD-0021,REP-0078,2024-04-07,1,299.00,10.00,299.00,29.90,269.10,PayPal,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-00236,CUST-01204,PROD-0018,REP-0203,2023-12-29,3,7999.00,10.00,23997.00,2399.70,21597.30,Invoice,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-00237,CUST-00317,PROD-0008,REP-0089,2023-05-20,3,2999.00,15.00,8997.00,1349.55,7647.45,PayPal,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-00238,CUST-00527,PROD-0012,REP-0245,2024-11-21,5,1499.00,5.00,7495.00,374.75,7120.25,Credit Card,Completed,Partner,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-00239,CUST-02574,PROD-0001,REP-0078,2023-09-18,2,299.00,20.00,598.00,119.60,478.40,Credit Card,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-00240,CUST-00408,PROD-0012,REP-0156,2024-12-08,12,1499.00,10.00,17988.00,1798.80,16189.20,PayPal,Completed,Online,North America,CAD,0.7500,Low
TXN-2023-00241,CUST-00296,PROD-0003,REP-0203,2024-09-16,1,599.00,10.00,599.00,59.90,539.10,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-00242,CUST-02436,PROD-0003,REP-0112,2023-07-21,12,599.00,10.00,7188.00,718.80,6469.20,PayPal,Completed,Partner,North America,USD,1.0000,High
TXN-2023-00243,CUST-00159,PROD-0009,REP-0078,2023-02-10,8,99.00,15.00,792.00,118.80,673.20,Credit Card,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-00244,CUST-00103,PROD-0001,REP-0289,2023-10-01,12,299.00,8.00,3588.00,287.04,3300.96,PayPal,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Low
TXN-2023-00245,CUST-00758,PROD-0011,REP-0112,2023-11-23,1,199.00,10.00,199.00,19.90,179.10,Credit Card,Completed,Partner,North America,CAD,0.7500,High
TXN-2023-00246,CUST-01723,PROD-0002,REP-0089,2023-05-15,5,2999.00,5.00,14995.00,749.75,14245.25,Credit Card,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-00247,CUST-01853,PROD-0010,REP-0078,2024-07-16,1,999.00,10.00,999.00,99.90,899.10,PayPal,Completed,Partner,Europe,EUR,1.0800,Medium
TXN-2023-00248,CUST-00403,PROD-0001,REP-0156,2023-11-02,25,299.00,0.00,7475.00,0.00,7475.00,Invoice,Completed,Partner,North America,USD,1.0000,Low
TXN-2023-00249,CUST-00278,PROD-0018,REP-0045,2024-02-28,12,7999.00,15.00,95988.00,14398.20,81589.80,Credit Card,Failed,Direct Sales,North America,USD,1.0000,High
TXN-2023-00250,CUST-00502,PROD-0021,REP-0078,2023-09-02,1,299.00,10.00,299.00,29.90,269.10,Wire Transfer,Completed,Partner,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-00251,CUST-01755,PROD-0018,REP-0089,2024-05-18,1,7999.00,20.00,7999.00,1599.80,6399.20,PayPal,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-00252,CUST-00345,PROD-0012,REP-0156,2023-02-02,1,1499.00,5.00,1499.00,74.95,1424.05,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-00253,CUST-02207,PROD-0012,REP-0267,2023-10-10,1,1499.00,15.00,1499.00,224.85,1274.15,Invoice,Completed,Online,Europe,EUR,1.0800,Medium
TXN-2023-00254,CUST-00568,PROD-0015,REP-0267,2024-08-25,2,4999.00,20.00,9998.00,1999.60,7998.40,PayPal,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-00255,CUST-01297,PROD-0009,REP-0045,2024-07-03,4,99.00,10.00,396.00,39.60,356.40,PayPal,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-00256,CUST-00167,PROD-0010,REP-0289,2023-06-02,12,999.00,8.00,11988.00,959.04,11028.96,PayPal,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-00257,CUST-00198,PROD-0003,REP-0156,2023-12-24,30,599.00,5.00,17970.00,898.50,17071.50,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-00258,CUST-02087,PROD-0012,REP-0289,2024-05-15,3,1499.00,0.00,4497.00,0.00,4497.00,Credit Card,Completed,Partner,Asia-Pacific,SGD,0.7400,High
TXN-2023-00259,CUST-00946,PROD-0018,REP-0267,2023-11-04,8,7999.00,12.00,63992.00,7679.04,56312.96,PayPal,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Low
TXN-2023-00260,CUST-01812,PROD-0002,REP-0203,2023-03-29,1,2999.00,0.00,2999.00,0.00,2999.00,Invoice,Completed,Partner,Europe,EUR,1.0800,Medium
TXN-2023-00261,CUST-02325,PROD-0008,REP-0156,2023-02-22,2,2999.00,12.00,5998.00,719.76,5278.24,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-00262,CUST-00775,PROD-0004,REP-0156,2023-12-13,25,5999.00,15.00,149975.00,22496.25,127478.75,Credit Card,Completed,Online,Asia-Pacific,JPY,0.0075,Low
TXN-2023-00263,CUST-01001,PROD-0018,REP-0078,2024-05-10,6,7999.00,10.00,47994.00,4799.40,43194.60,PayPal,Completed,Partner,Europe,GBP,1.2700,Low
TXN-2023-00264,CUST-01467,PROD-0001,REP-0089,2024-08-12,1,299.00,0.00,299.00,0.00,299.00,Credit Card,Completed,Partner,Europe,EUR,1.0800,High
TXN-2023-00265,CUST-01942,PROD-0018,REP-0134,2024-01-09,8,7999.00,18.00,63992.00,11518.56,52473.44,Credit Card,Pending,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-00266,CUST-01522,PROD-0018,REP-0045,2023-05-30,5,7999.00,18.00,39995.00,7199.10,32795.90,PayPal,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-00267,CUST-00137,PROD-0003,REP-0245,2024-07-01,1,599.00,5.00,599.00,29.95,569.05,Wire Transfer,Failed,Partner,Europe,EUR,1.0800,High
TXN-2023-00268,CUST-00733,PROD-0004,REP-0289,2024-06-23,1,5999.00,0.00,5999.00,0.00,5999.00,PayPal,Completed,Partner,North America,USD,1.0000,High
TXN-2023-00269,CUST-01802,PROD-0002,REP-0267,2023-07-30,3,2999.00,15.00,8997.00,1349.55,7647.45,PayPal,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-00270,CUST-02552,PROD-0007,REP-0203,2024-05-05,4,8999.00,8.00,35996.00,2879.68,33116.32,Credit Card,Completed,Partner,Europe,GBP,1.2700,Medium
TXN-2023-00271,CUST-01432,PROD-0001,REP-0245,2024-02-14,3,299.00,5.00,897.00,44.85,852.15,Invoice,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-00272,CUST-02171,PROD-0007,REP-0203,2023-12-15,1,8999.00,20.00,8999.00,1799.80,7199.20,Wire Transfer,Completed,Partner,Europe,EUR,1.0800,Medium
TXN-2023-00273,CUST-02105,PROD-0008,REP-0203,2024-05-16,1,2999.00,0.00,2999.00,0.00,2999.00,Invoice,Completed,Online,North America,USD,1.0000,Low
TXN-2023-00274,CUST-00523,PROD-0007,REP-0089,2024-06-12,1,8999.00,12.00,8999.00,1079.88,7919.12,Credit Card,Completed,Partner,Europe,GBP,1.2700,High
TXN-2023-00275,CUST-01693,PROD-0021,REP-0289,2024-01-06,20,299.00,12.00,5980.00,717.60,5262.40,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-00276,CUST-01041,PROD-0004,REP-0289,2024-08-01,10,5999.00,5.00,59990.00,2999.50,56990.50,Invoice,Completed,Online,North America,CAD,0.7500,High
TXN-2023-00277,CUST-00370,PROD-0002,REP-0134,2023-07-16,2,2999.00,0.00,5998.00,0.00,5998.00,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-00278,CUST-01813,PROD-0010,REP-0112,2024-09-30,15,999.00,0.00,14985.00,0.00,14985.00,Invoice,Completed,Partner,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-00279,CUST-02085,PROD-0011,REP-0112,2023-08-26,25,199.00,20.00,4975.00,995.00,3980.00,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-00280,CUST-00655,PROD-0011,REP-0045,2023-04-30,1,199.00,0.00,199.00,0.00,199.00,PayPal,Completed,Online,North America,USD,1.0000,High
TXN-2023-00281,CUST-01632,PROD-0012,REP-0203,2024-07-24,4,1499.00,15.00,5996.00,899.40,5096.60,PayPal,Completed,Partner,North America,USD,1.0000,High
TXN-2023-00282,CUST-00819,PROD-0015,REP-0289,2024-03-10,1,4999.00,10.00,4999.00,499.90,4499.10,Invoice,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-00283,CUST-02427,PROD-0015,REP-0245,2023-06-23,3,4999.00,10.00,14997.00,1499.70,13497.30,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-00284,CUST-01528,PROD-0015,REP-0078,2023-10-04,5,4999.00,5.00,24995.00,1249.75,23745.25,Invoice,Failed,Partner,Europe,GBP,1.2700,Medium
TXN-2023-00285,CUST-01925,PROD-0001,REP-0156,2023-08-16,1,299.00,0.00,299.00,0.00,299.00,Credit Card,Pending,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-00286,CUST-00368,PROD-0021,REP-0156,2024-01-25,1,299.00,12.00,299.00,35.88,263.12,Wire Transfer,Completed,Online,North America,CAD,0.7500,Low
TXN-2023-00287,CUST-01940,PROD-0010,REP-0267,2024-09-13,3,999.00,10.00,2997.00,299.70,2697.30,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-00288,CUST-01993,PROD-0011,REP-0078,2024-06-02,3,199.00,5.00,597.00,29.85,567.15,Credit Card,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-00289,CUST-00999,PROD-0006,REP-0245,2024-05-06,8,899.00,10.00,7192.00,719.20,6472.80,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-00290,CUST-00481,PROD-0008,REP-0203,2024-08-16,12,2999.00,20.00,35988.00,7197.60,28790.40,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-00291,CUST-01402,PROD-0010,REP-0078,2023-08-17,3,999.00,10.00,2997.00,299.70,2697.30,Credit Card,Completed,Partner,Asia-Pacific,AUD,0.6700,Low
